"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000170458",1129.99888685915,-1.48819762912449,0.308169432873439,-4.82915393408168,1.37114384366718e-06,5.781289643424e-05
"ENSG00000167080",965.149344813443,3.48425203691444,0.725708683112514,4.80117176216044,1.57739896347784e-06,6.60306542851187e-05
"ENSG00000184500",1024.34978269834,-1.67858691236661,0.351835027917102,-4.77094882310043,1.83360127620582e-06,7.64000531752424e-05
"ENSG00000203706",21.3170979084826,2.58175609954407,0.541591589021931,4.76697967966324,1.87008162676867e-06,7.75609891286543e-05
"ENSG00000108950",165.651571227905,-2.00770635556013,0.422389504208441,-4.75321080556341,2.00211404287157e-06,8.23819572468358e-05
"ENSG00000166211",1.35229872565737,-3.51279863726639,0.73907642440704,-4.75295723319102,2.00462762633967e-06,8.23819572468358e-05
"ENSG00000115468",99.8254522438719,-1.83717096326226,0.386817511581846,-4.74945137760016,2.03969228244402e-06,8.34419570090733e-05
"ENSG00000121207",17.1336328323734,-2.96575658319677,0.625337860318902,-4.74264676967477,2.1094389642332e-06,8.59047541995419e-05
"ENSG00000170385",1066.26734372726,-0.955937043509271,0.202067340364909,-4.73078450868391,2.23653835395547e-06,9.06704738090057e-05
"ENSG00000128313",1.44655875648614,-3.87769284202529,0.819920407581538,-4.72935275932825,2.25236734938469e-06,9.09027181366017e-05
"ENSG00000182253",300.011040914609,1.73245362828968,0.366912151354794,4.72171232784941,2.33867310212668e-06,9.39645442818756e-05
"ENSG00000267272",18.2554405009058,1.79258156376264,0.380741122747532,4.70813751566126,2.4999043620189e-06,9.99961744807558e-05
"ENSG00000171951",187.797385065397,2.42385603094007,0.515085398336561,4.70573625027574,2.52951378694099e-06,0.000100732849922429
"ENSG00000012504",156.832146659137,-3.09473588558292,0.658217160979983,-4.70169431768588,2.58011561940915e-06,0.000102295332928116
"ENSG00000050555",123.100328206633,-1.42421849347824,0.303287335603961,-4.69593789876545,2.65386167166193e-06,0.000104757697565602
"ENSG00000164188",16.1753563362545,-3.2908857397574,0.703264170030858,-4.67944462407775,2.87653035631203e-06,0.000113051411383442
"ENSG00000265485",9.8106378659135,1.94392623476071,0.416741558064745,4.66458455400483,3.0924115925769e-06,0.000121007410144313
"ENSG00000174327",97.3571376138248,-1.06363028634559,0.228110749239041,-4.66278020607872,3.11965889754304e-06,0.000121545151852326
"ENSG00000279108",10.177205140074,-2.04291872913553,0.439632525926311,-4.64687803713131,3.36996270103088e-06,0.000130731311677922
"ENSG00000133048",881.5198589734,-2.92216689519747,0.629062505734249,-4.64527271703579,3.39627499770795e-06,0.000131186587894298
"ENSG00000148834",1211.49558648342,-0.889783482325348,0.191803491963977,-4.63903692896508,3.50036508677123e-06,0.000134629426414278
"ENSG00000144891",122.524158907437,-3.06785018157118,0.662085872177019,-4.63361372065487,3.59337216892586e-06,0.00013761850859716
"ENSG00000222019",15.1495186104425,-1.60890136980043,0.347385538107399,-4.63145754013228,3.63100468121069e-06,0.000138470517503797
"ENSG00000079215",83.9480626044962,-1.64860958895363,0.357104364556396,-4.61660442319593,3.90069788445907e-06,0.000148127767764269
"ENSG00000115919",132.566057851879,-1.84425424441643,0.399866536669593,-4.61217450146452,3.98478241922115e-06,0.000150685049466346
"ENSG00000060971",1722.15110485177,-0.973906773156685,0.211242509930527,-4.61037304222991,4.01947049770154e-06,0.000151360813720979
"ENSG00000196632",15.4364873644269,-2.42265737705451,0.52588911423208,-4.60678365741065,4.08945079218594e-06,0.000153354404706973
"ENSG00000149571",14.8423071514219,2.38419808085784,0.517980949160905,4.60286828061936,4.16711795680939e-06,0.000155618512909894
"ENSG00000148803",173.182753863556,-1.39102229351772,0.302534458916336,-4.59789704121738,4.26776792541539e-06,0.000156775148280565
"ENSG00000187957",11.9992720975933,2.54823219065104,0.554131889803956,4.59860231388698,4.25334817550167e-06,0.000156775148280565
"ENSG00000261238",1.38701954524505,-4.3326155592606,0.941978729896654,-4.59948342966931,4.23539878877385e-06,0.000156775148280565
"ENSG00000272620",22.6147363023018,2.99819499614092,0.651817861375537,4.59974353849986,4.23011395057272e-06,0.000156775148280565
"ENSG00000258274",3.65960570846997,4.0472789267125,0.884844799898276,4.57399865736656,4.78502904959433e-06,0.000175062038399793
"ENSG00000205865",12.23377070014,-7.58515035059199,1.66082794727825,-4.56708978375662,4.94542222428836e-06,0.000180197570925487
"ENSG00000135480",147.453326220348,-2.63562335930802,0.577201899594948,-4.56620700860057,4.96628353571531e-06,0.000180228031538056
"ENSG00000159450",10.4708102571863,-1.58807652928253,0.348909036339832,-4.55154886769905,5.32524252830175e-06,0.000192478645601268
"ENSG00000072315",1.86210655845457,-4.46251255369658,0.983241813946582,-4.53857076702702,5.66367891849932e-06,0.000203892441065975
"ENSG00000203721",1.32800999241679,-2.60531366279746,0.57435322807587,-4.53608256286027,5.73087526362596e-06,0.000205489551285393
"ENSG00000183690",14.6126591415003,1.9519478530601,0.430409751129164,4.53509207897644,5.75783601481625e-06,0.000205637000529152
"ENSG00000105205",96.1246070273973,2.37118660371849,0.522957222007118,4.53418846501027,5.78253804995024e-06,0.00020570293458321
"ENSG00000111186",141.273011470291,1.74808409048202,0.385837046670551,4.53062790513902,5.88086374134649e-06,0.000208377061701254
"ENSG00000254615",13.1439852875645,1.32691368243413,0.292953269034538,4.52943804589423,5.91407722726077e-06,0.000208732137432733
"ENSG00000163431",631.717441796914,1.8449871487227,0.408428793980889,4.51727981942682,6.26391063561697e-06,0.000220215608283409
"ENSG00000115386",137.496785063663,3.02420134479377,0.670532889965972,4.51014616888852,6.47829722713964e-06,0.000226866439860921
"ENSG00000173068",126.683562314523,1.88709444930963,0.418641844269794,4.50765845588404,6.55469763043281e-06,0.000228652242922075
"ENSG00000090539",164.528977507773,-1.81462213711281,0.403730569825076,-4.49463645494823,6.96889035495262e-06,0.000242162213106462
"ENSG00000163295",173.904648523741,2.44182835333964,0.54623437203704,4.47029421497858,7.8112069103729e-06,0.000270387931512908
"ENSG00000211445",1513.36152714782,-1.93633585113247,0.433487640672824,-4.46687672139175,7.93698357179145e-06,0.000273689088682464
"ENSG00000042781",7.13989594988022,-2.43856499377923,0.546204453612094,-4.46456446419066,8.02317902329896e-06,0.000275605386296529
"ENSG00000103710",141.329031286542,1.57126430050281,0.353561561214427,4.44410386441832,8.8258962259803e-06,0.000300882825885692
"ENSG00000107798",1512.61792035587,-0.985333616157972,0.221699286932163,-4.44446001515318,8.81128928100199e-06,0.000300882825885692
"ENSG00000140279",1463.83222123611,2.61086890375341,0.588495235262748,4.4365166399142,9.14262708127161e-06,0.000310504315967715
"ENSG00000197273",1507.46404731343,2.93815158018258,0.662479245916615,4.43508471894439,9.20360878287298e-06,0.000311400297164875
"ENSG00000164733",12547.4340690457,-0.897481604528532,0.203026591991665,-4.42051258273289,9.84670515721056e-06,0.000331236654384857
"ENSG00000183971",17.713551002202,-2.6013590525184,0.588523529189406,-4.42014452013728,9.86349148612687e-06,0.000331236654384857
"ENSG00000103175",159.556637876703,1.64998509607313,0.37417031789177,4.40971669097064,1.03505941810569e-05,0.000346302407544653
"ENSG00000251165",18.6674282599688,-3.13353495728045,0.712000946785403,-4.40102639108554,1.07740018061407e-05,0.000359133393538025
"ENSG00000271681",1.72321403346604,-4.93953504291557,1.12398161933201,-4.39467599643771,1.10938093606894e-05,0.000368429093159428
"ENSG00000104368",1185.49734238088,1.1943531893853,0.272174805608862,4.38818422856409,1.14300936794533e-05,0.000378201629099559
"ENSG00000246223",17.1344069250699,1.7831892538239,0.406909718614721,4.3822724605708,1.17447801698591e-05,0.000387190555050299
"ENSG00000139200",18.4966911068736,1.85170291809747,0.423338615582666,4.37404680305117,1.21964212434322e-05,0.000400612376609087
"ENSG00000162706",135.062111741644,2.77200321022159,0.637367121455602,4.34914685258782,1.36668173892158e-05,0.000445908884015829
"ENSG00000229619",76.0172911785694,1.10238638689737,0.253479090540218,4.34902296890819,1.36745391098187e-05,0.000445908884015829
"ENSG00000214264",1.46144545076546,-2.64896437394117,0.610628715404637,-4.33809335708332,1.43724107297585e-05,0.000466973633818867
"ENSG00000280087",9.81526129297163,-1.0931878489543,0.252200311794589,-4.33460149662571,1.46024404281162e-05,0.00047274087716923
"ENSG00000151882",940.759129143199,1.90727621950288,0.440580655706058,4.32900581267316,1.49783980797166e-05,0.000483174131603762
"ENSG00000110002",1155.49276729606,1.19048200175354,0.275865960763726,4.31543637517921,1.59287926953059e-05,0.000511417259288339
"ENSG00000147100",200.801443734787,-1.80443341779932,0.418186702637292,-4.31489907837737,1.59675833177804e-05,0.000511417259288339
"ENSG00000203685",84.5718972157679,2.32112738640674,0.538107843258255,4.31349852169458,1.60691214880784e-05,0.000512844302811013
"ENSG00000174827",148.10392443056,-1.93713135467536,0.449907498691692,-4.30562140064,1.66517638740781e-05,0.000529561395288702
"ENSG00000269964",1.35694328311025,-3.70623676826819,0.862576491547763,-4.29670505118672,1.73355609731614e-05,0.00054936636886779
"ENSG00000089041",108.244634996862,-1.18150110741498,0.275607493873491,-4.28689761228813,1.81185751883439e-05,0.00057216553226349
"ENSG00000109667",111.883984465663,-1.33667176472681,0.312629533371044,-4.27557739127731,1.90642559528922e-05,0.000599924138377728
"ENSG00000091138",16013.979500039,2.71929706767325,0.63712389093769,4.26808208945219,1.97160778209466e-05,0.0006182742173816
"ENSG00000115353",8.66450423237961,2.2593926648437,0.529701662307732,4.26540603063296,1.99538985200048e-05,0.000623559328750149
"ENSG00000197099",11.2599713690237,-1.86005424891348,0.436267007198439,-4.26356845285673,2.01187828477678e-05,0.000626535823162415
"ENSG00000259359",1.76029935660636,-4.32899614991754,1.0155294731062,-4.26279715612434,2.01883765241223e-05,0.000626535823162415
"ENSG00000152578",13.201786202426,2.87395937799625,0.676104365992657,4.25076293328871,2.13043572024906e-05,0.000658897645437853
"ENSG00000233593",10.2908225032397,-1.54175757536851,0.36340670296971,-4.24251276261412,2.21030967311822e-05,0.000681259830755615
"ENSG00000214435",18.1994337503994,-2.00841516055643,0.474098469844156,-4.23628273092008,2.27250602538841e-05,0.000698039393464016
"ENSG00000168077",159.443128674385,1.45806083280225,0.34487514020004,4.2277933746008,2.35994359354372e-05,0.000722431712309302
"ENSG00000128591",627.710241517403,1.74724667804383,0.413495687127593,4.22554994510664,2.38357949272736e-05,0.000727193743543941
"ENSG00000255587",13.7579205844363,1.58660858569311,0.375639230627937,4.22375635005123,2.40263795617671e-05,0.000730531810999675
"ENSG00000103449",145.808494901655,-2.03413289742479,0.482094462626837,-4.21936581959726,2.44990478135629e-05,0.000740845075451931
"ENSG00000121270",10.0258992264636,-1.83907608318589,0.43589512568996,-4.219079257367,2.45302036094084e-05,0.000740845075451931
"ENSG00000163083",173.298807505941,-1.90080396831118,0.451527996735989,-4.20971452944608,2.55693554755806e-05,0.000769317302504251
"ENSG00000227712",1.28390364668657,-4.02505123467829,0.956283456201355,-4.20905664379786,2.5643910083475e-05,0.000769317302504251
"ENSG00000075073",20.6219704930468,1.925451218416,0.457958258347464,4.20442514862372,2.61746538693113e-05,0.000780039353721197
"ENSG00000091844",16.0360159685773,0.948457462031083,0.225547894236543,4.20512665499058,2.60935991841992e-05,0.000780039353721197
"ENSG00000258001",2.13174827776413,-4.08901317724166,0.972825713497379,-4.20323303599918,2.63129445320313e-05,0.000781572609862317
"ENSG00000135077",154.330870832516,-0.991306590443921,0.236119279544437,-4.19832972706221,2.6889092227749e-05,0.00079605865147941
"ENSG00000187193",1070.73382805313,-1.87554940811967,0.447358656595348,-4.19249606656471,2.75901867621261e-05,0.00081413665855454
"ENSG00000159251",15.3842767964263,3.76659955774269,0.89888302082176,4.19031116451533,2.78572168566183e-05,0.000816661080487181
"ENSG00000236708",1.28252304045263,3.02671191958866,0.72218867879896,4.19102653979878,2.776951712473e-05,0.000816661080487181
"ENSG00000237380",14.8529717514383,2.33698631564517,0.557913137229094,4.18879958133258,2.80433926283402e-05,0.000819449784594356
"ENSG00000154721",170.666188763817,1.52644880510183,0.364868549721913,4.18355817804856,2.86981603690422e-05,0.00083586874861288
"ENSG00000063127",16.2431721995208,-1.65088233253052,0.395311555973211,-4.17615500378237,2.96477834241766e-05,0.000860742099411578
"ENSG00000041515",10.2870177542584,-2.04225510312301,0.491538923323813,-4.15481868518807,3.25545590908723e-05,0.00093607358408259
"ENSG00000092009",17.1301073978069,2.47530645579292,0.595760446478051,4.15486874032366,3.25474332630933e-05,0.00093607358408259
"ENSG00000179071",10.8195893133477,1.36674471523051,0.328907522895187,4.15540728044111,3.24708605970752e-05,0.00093607358408259
"ENSG00000146374",107.311544149098,1.77596738807732,0.429170479809409,4.13813967089725,3.50133214804496e-05,0.00100356653924856
"ENSG00000105894",167.430296821481,1.41891401704176,0.343370122789601,4.13231647970488,3.59125478119184e-05,0.00102040113565849
"ENSG00000116176",165.55800571497,2.58917757431065,0.626488719314042,4.13283989717421,3.58308324318845e-05,0.00102040113565849
"ENSG00000253888",1.21338822711623,-3.67292873493745,0.888869317933512,-4.13213580538077,3.59407955559712e-05,0.00102040113565849
"ENSG00000241644",143.020471881496,-1.2166222261223,0.295083871086076,-4.12297094261519,3.74016894874654e-05,0.00105853838172072
"ENSG00000013293",18.0101534062841,2.88619504329115,0.70038070614207,4.12089456202937,3.77404127859706e-05,0.0010647765362813
"ENSG00000169224",13.0881964462738,1.95062440727651,0.473462144990263,4.11991629725039,3.79010059892301e-05,0.0010659657934471
"ENSG00000176971",106.326331302857,1.26182180318771,0.306418930422812,4.11796295172293,3.8223612544664e-05,0.00107169007134572
"ENSG00000233494",1.72212678608474,-3.5307079687502,0.857712050130601,-4.11642574942557,3.84793215729687e-05,0.00107550898806434
"ENSG00000120053",1615.20197905205,-1.15339068207846,0.280701944921733,-4.1089515158153,3.97459500926407e-05,0.00110747229360299
"ENSG00000152377",176.749010894816,1.96094095643439,0.47780587809485,4.10405364675132,4.05973258354166e-05,0.00112770349542824
"ENSG00000136546",99.4915758161163,2.25928459454403,0.550843582386515,4.10149934897261,4.10481662178602e-05,0.00113663125358753
"ENSG00000152804",131.406654387266,-1.31600339504529,0.320913328216363,-4.10080629046991,4.11713098521707e-05,0.00113663125358753
"ENSG00000214575",18.6868140015607,2.32831996426994,0.568733858085095,4.0938655773182,4.24240324584864e-05,0.00116763392087577
"ENSG00000094631",1002.63076611603,-0.566728304930347,0.138737713912215,-4.0848900342191,4.40976956107068e-05,0.00120999774541573
"ENSG00000251409",1.30861799921764,-4.11835676386283,1.00976428806397,-4.07853279477627,4.53208101355259e-05,0.00123977900066788
"ENSG00000170166",11.243901931891,2.097096686723,0.514932792308204,4.07256387250595,4.64984429996821e-05,0.00126813935453678
"ENSG00000154645",19.0003204048065,2.23883108942488,0.550246204058449,4.06878061658934,4.72598189233455e-05,0.00128501018220577
"ENSG00000224958",7.56942861123056,3.29239405838613,0.809533120739743,4.06702823397463,4.76164758550543e-05,0.0012908080804081
"ENSG00000130222",177.076593086885,-1.50015559255023,0.369103623842236,-4.06432095392115,4.81725009658743e-05,0.00130195948556417
"ENSG00000162746",10.4647960295437,-1.34389225911153,0.330981721737472,-4.0603216759428,4.9005153261712e-05,0.00132049814178266
"ENSG00000130176",445.819738025267,1.58971686070985,0.392436629230102,4.05088807288101,5.10236112886745e-05,0.00137078358685991
"ENSG00000182271",1064.16049948482,3.366617416298,0.831224988460548,4.05018793110764,5.11765164756214e-05,0.00137079954845414
"ENSG00000145824",1669.71582354528,1.87176325180717,0.462335639634286,4.04849440827829,5.15481655143846e-05,0.00137665723925656
"ENSG00000108242",142.521084600481,-2.11871883282205,0.523968320019374,-4.04360101912977,5.26364617119091e-05,0.00140156258996208
"ENSG00000112246",1.00557369432515,-3.8572174096729,0.954571355872201,-4.04078478360428,5.32726303113166e-05,0.00141431761888451
"ENSG00000129467",175.666999701663,1.0554448475781,0.262536290011793,4.0201864950963,5.81520883719552e-05,0.00153931998631646
"ENSG00000004848",11.3596520272958,2.98358023768214,0.742660038186284,4.01742396826495,5.8837810207121e-05,0.00155290408171287
"ENSG00000152527",100.020520513452,1.30919106239136,0.326241822651134,4.01294675143887,5.99654439773574e-05,0.00157803799940414
"ENSG00000239961",10.7788284794786,-1.92954694747606,0.481320235404145,-4.00886313424138,6.10117630321879e-05,0.00160089174136936
"ENSG00000196511",142.671345697998,0.822283071522467,0.205756825512191,3.99638296068942,6.43176573952425e-05,0.0016778519320498
"ENSG00000259108",1.64354478351795,-4.73367616834668,1.18430285882699,-3.99701489620249,6.41462659033863e-05,0.0016778519320498
"ENSG00000118526",147.333223971086,1.42418503971915,0.357862899637473,3.97969457342994,6.90038637385072e-05,0.00179489818972996
"ENSG00000120337",9.92717023478785,-1.63627467564382,0.411444277817522,-3.97690468396674,6.98181337513557e-05,0.00181084496761441
